ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
GELVEZ01.Mn(ii).pdb,O,O,NE,NE,NE,NE,2.0682263374328613,2.313714027404785,100.0,100.0,100.0,100.0,2
GENRUN.Mn(ii).pdb,O,O,O,O,N,N,2.2168359756469727,2.2173337936401367,2.2204978466033936,2.221268892288208,2.2304017543792725,2.230557918548584,2
GUSJAH.Mn(ii).pdb,MN,N,N,N,N,NE,0.9432106614112854,2.0011143684387207,2.1092464923858643,2.1478800773620605,2.150751829147339,100.0,2
GUSJAH.Mn(ii).pdb,MN,N,N,N,C,C,0.9432106614112854,1.734269142150879,2.0005574226379395,2.150263786315918,2.302783727645874,2.3521385192871094,2
GUSJAH.Mn(ii).pdb,N,N,N,N,N,C,1.6766362190246582,2.001286029815674,2.10945987701416,2.1483213901519775,2.149834632873535,2.2535219192504883,2
HUFFOD.Mn(ii).pdb,C,C,P,P,P,P,1.7924689054489136,1.9855059385299683,2.270782947540283,2.277406692504883,2.294372797012329,2.300813913345337,2
HUFFOD.Mn(ii).pdb,C,C,P,P,P,P,1.7924690246582031,1.9861865043640137,2.269768238067627,2.2777326107025146,2.2943785190582275,2.3017375469207764,2
YIMGEH.Mn(ii).pdb,C,C,N,C,C,C,1.7500576972961426,1.7591806650161743,2.045358657836914,2.1288113594055176,2.1289548873901367,2.148088216781616,2
VEYNEV.Mn(ii).pdb,O,N,O,NE,NE,NE,2.0891802310943604,2.215514898300171,2.2611300945281982,100.0,100.0,100.0,2
VEYNEV.Mn(ii).pdb,O,N,O,NE,NE,NE,2.0891799926757812,2.2150979042053223,2.2611300945281982,100.0,100.0,100.0,2
MUBDUL.Mn(ii).pdb,N,N,N,N,NE,NE,1.8730000257492065,1.8730000257492065,2.027000665664673,2.027883291244507,100.0,100.0,2
BICCAT.Mn(ii).pdb,O,O,O,O,O,O,2.162966728210449,2.167545795440674,2.1705780029296875,2.1768038272857666,2.204888343811035,2.404783010482788,2
JIRSAF.Mn(ii).pdb,O,N,O,O,N,O,2.1551263332366943,2.1957614421844482,2.226724147796631,2.236933946609497,2.2599048614501953,2.2739243507385254,2
VIWWOO.Mn(ii).pdb,O,O,O,O,O,O,2.0884993076324463,2.0986328125,2.194551467895508,2.2417330741882324,2.2804877758026123,2.324984550476074,2
VIWWOO.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.0980224609375,100.0,100.0,100.0,100.0,100.0,2
HAKFOQ01.Mn(ii).pdb,O,O,O,O,O,O,2.146580934524536,2.1501002311706543,2.1620702743530273,2.163569927215576,2.1694436073303223,2.286144495010376,2
HAKFOQ01.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.1471385955810547,100.0,100.0,100.0,100.0,100.0,2
RUJVIC.Mn(ii).pdb,O,O,O,O,O,O,2.1582581996917725,2.162053108215332,2.1633732318878174,2.1683075428009033,2.173365592956543,2.1752686500549316,2
POWRUP.Mn(ii).pdb,O,O,O,O,N,N,2.121049642562866,2.151757001876831,2.1962547302246094,2.241431951522827,2.284130096435547,2.2874317169189453,2
POWRUP.Mn(ii).pdb,O,O,O,O,N,N,2.121049404144287,2.151757001876831,2.195946455001831,2.241431951522827,2.284130096435547,2.2874317169189453,2
ACINOQ.Mn(ii).pdb,O,O,O,O,O,O,1.8578274250030518,1.9280307292938232,1.9286692142486572,1.9658894538879395,2.1587915420532227,2.277757167816162,2
ACINOQ.Mn(ii).pdb,O,O,O,O,O,N,2.1011650562286377,2.151136636734009,2.200714349746704,2.2240428924560547,2.245060682296753,2.309312582015991,2
ACINOQ.Mn(ii).pdb,O,O,O,O,O,N,2.1226930618286133,2.159044027328491,2.2207484245300293,2.2585031986236572,2.2593204975128174,2.4181151390075684,2
ACINOQ.Mn(ii).pdb,O,O,O,O,O,O,1.8758522272109985,1.9333710670471191,1.9471840858459473,1.9488252401351929,2.1724984645843506,2.224055051803589,2
ZIMNIS.Mn(ii).pdb,N,N,N,N,NE,NE,2.193772554397583,2.209991216659546,2.292133331298828,2.2927987575531006,100.0,100.0,2
ZIMNIS.Mn(ii).pdb,N,NE,NE,NE,NE,NE,2.2105979919433594,100.0,100.0,100.0,100.0,100.0,2
UFAXEE.Mn(ii).pdb,O,O,O,O,O,O,2.1335201263427734,2.1335201263427734,2.1501054763793945,2.1505205631256104,2.224980115890503,2.2256569862365723,2
